ticker,senti_label,text
$UNKNOWN,bullish,Walt Disney stock price target raised to $143 from $141 at Imperial Capital
$MAR,bullish,"Wells Fargo analyst Dori Kesten lifted her rating on Marriott $MAR to overweight, noting that the hotel chain's sha…"
$UNKNOWN,bullish,Wells still bullish on T-Mobile after unsurprising CEO change
$UNKNOWN,bullish,Westlake Chemical stock price target raised to $65 vs. $64 at BofA Merrill Lynch
$UNKNOWN,bullish,WestRock stock price target raised to $48 from $42 at BofA Merrill Lynch
$UNKNOWN,bullish,WestRock upgraded to buy from neutral at BofA Merrill Lynch
$UNKNOWN,bullish,Why Credit Suisse Sees the S&P 500 Gaining 10% in 2020
$UNKNOWN,bullish,Williams Cos. initiated as buy with $27 price target at SunTrust Robinson Humphrey
$UNKNOWN,bullish,"Workday added to Goldman's conviction list, stock gains"
$UNKNOWN,bullish,Zendesk stock price target raised to $85 from $75 at Stifel Nicolaus
$UNKNOWN,bullish,Zendesk targets raised after 'solid' results
$UNKNOWN,bearish,Aggressive Fed boost fails to stop sell-off #Samp;P500 #economy #MarketScreener
$UNKNOWN,bearish,Bank of Ireland cuts key profit target as low rates take toll
$UNKNOWN,bearish,Bank of Nova Scotia : Scotiabank CEO expects 'somewhat elevated' loan losses for 3-4 quart... #BankofNovaScotia…
$UNKNOWN,bearish,Breakingviews - Fed's ultra-loose efforts will cast long shadow
$UNKNOWN,bearish,European banks slash $280bn from main US businesses
$UNKNOWN,bearish,Europe's banks were only halfway through cleaning up more than $1 trillion of loans that turned sour in the last cr…
$UNKNOWN,bearish,"Eurozone banks' returns were already hurting before COVID-19, ECB says"
$UNKNOWN,bearish,Fed Liquidity Drain Spoils Virus-Surge-Inspired Stock Buying-Panic | Zero Hedge
$UNKNOWN,bearish,Fed policymakers working to limit damage as pandemic puts U.S. economy on pause
$UNKNOWN,bearish,Fed Report : Small-Business Sector Highly Vulnerable to Coronavirus Crisis--Update #FedReport #economy…
$UNKNOWN,bearish,"Fed Warns Virus Poses ‘New Risk’ to Global Growth, Markets"
$UNKNOWN,bearish,Fed's Bullard: China to 'slow noticeably' in first quarter due to virus
$UNKNOWN,bearish,"Fed's corporate credit measures to limit buybacks, dividend"
$UNKNOWN,bearish,Fed's Williams: Risks to U.S. economy still to the downside
$UNKNOWN,bearish,"Former Fed chief Bernanke sees bad year, no quick recovery #economy #MarketScreener"
$UNKNOWN,bearish,"Janet Yellen says a V-shaped economic recovery ""is possible,' but she is ""worried that the outcome will be worse"""
$UNKNOWN,bearish,Lagarde Says ECB Running Out of Room to Fight Global Threats
$UNKNOWN,bearish,"Lagarde Says ECB's Options Limited by Low Rates, Low Inflation"
$UNKNOWN,bearish,New #IMFBlog shows that long-lasting credit booms that featured rapid construction growth never ended well.…
$UNKNOWN,bearish,Overall Fed Temporary Liquidity Continues to Shrink #economy #MarketScreener
$UNKNOWN,bearish,Schweizerische Nationalbank : Switzerland Loses Grip on World's Lowest Borrowing Costs -- ...…
$UNKNOWN,bearish,Some officials worried about the bank's decision to drop self-imposed limits on the ECB's bond purchases
$UNKNOWN,bearish,"Thailand has a limited space to deliver a “strong dose” of monetary policy, central bank governor says as he cautio…"
$UNKNOWN,bearish,The Federal Reserve's rescue of the overnight lending market appears to be having an unintended side effect: it's j…
$UNKNOWN,bearish,UAE stimulus to help bank liquidity but may increase problem loans - Moody's #economy #MarketScreener…
$UNKNOWN,bearish,UPDATE 2-China cbank warns high financial risks amid rising economic headwinds
$MS,bearish,"Yellen Blames ""Enormous Debt And Buybacks"" For Coming Default Wave; Morgan Stanley Says It's All The Fed's Fault"
$UNKNOWN,bullish,"Fed Chair Powell: 'no reason' rising wages, job gains can't continue"
$UNKNOWN,bullish,"Federal Reserve Chairman Jerome Powell said the U.S. economy is 'resilient,' even as he cited the potential threat…"
$UNKNOWN,bullish,Fed's 'bazooka' soothes dollar funding squeeze
$UNKNOWN,bullish,Fed's Daly says U.S. economy well placed to weather storms
$UNKNOWN,bullish,Fed's Daly says US job market still has room to run
$UNKNOWN,bullish,Fed's Kaplan: Inflation Will Be Muted For Some Time (Radio)
$UNKNOWN,bullish,Fed's Mary Daly says current interest rates put economy 'in a good place to weather the storms'
$UNKNOWN,bullish,"Fed's Mester, upbeat on outlook, say central bank can watch and wait on interest rates"
$UNKNOWN,bullish,Fed's Rosengren says he is 'optimistic' on economy
$UNKNOWN,bullish,Fed's Rosengren says U.S. unlikely to have economic downturn in 2020
$UNKNOWN,bullish,World Bank's Malpass upbeat on prospects for progress on debt relief #economy #MarketScreener…
$AAPL,bearish,"""I’ve owned the Apple Card for 3 months…this is why it sucks."""
$TSLA,bearish,"""That's Not Safe! Somebody's Going To Die!"": Senator Markey Slams Tesla Autopilot At Commerce Committee Hearing"
$UNKNOWN,bearish,"""We Totally Failed As A Business"": Unicorn Scooter Impales Investors After Company Goes Hooves-Up"
$BA,bearish,Pilot Jobs Drying Up in China After Boeing Grounding
$AAL,bearish,American halts flights to Mainland China
$AMGN,bearish,Partial response in Amgen brain cancer study
$AXAS,bearish,Abraxas Petroleum: Poor Liquidity Points To A Chapter 11 May Be On The Horizon.
$AXAS,bearish,Abraxas Petroleum: Poor Liquidity Points To A Chapter 11 May Be On The Horizon.
$BA,bearish,737 MAX crisis claims job of Boeing's top communications official
$CAT,bearish,Caterpillar sees more weak demand ahead as firms defer capital decisions
$CBAY,bearish,CymaBay Therapeutics halts clinical development of Seladelpar based on initial histological findings observe…
$CORV,bearish,FDA advisory committee thumbs down on Correvio's Brinavess for AF
$UNKNOWN,bearish,CytoSorbents says temporarily pausing enrollment of REFRESH 2-AKI study at the recommendation of its Data...
$LJPC,bearish,La Jolla Pharma to reassess development of LJPC-401
$LK,bearish,Citron and Muddy Waters at odds over Luckin Coffeee
$UBER,bearish,Uber CEO comments on London license loss
$UNKNOWN,bearish,Unilever U.S. recalls some chicken products
$UNKNOWN,bearish,Unilever U.S. recalls some chicken products
$CVS,bearish,"“Vaping is taking us backward,” CVS Health CEO Larry Merlo says. “Something has to be done.”"
$SKT,bearish,2020 Will Be Another Year of Pain for Tanger
$LOW,bearish,"After Growing 16% In 2 Years, Why Did Lowe’s Number Of Stores Decrease?"
$AIR.PA,bearish,Airbus : Boeing deliveries halved in first eleven months of 2019 #Airbus #Stock #MarketScreener…
$AAPL,bearish,Apple closing all China stores and offices
$AAPL,bearish,"Apple saw China iPhone units fall in November, Credit Suisse says"
$JPM,bearish,"As a reminder, JPMorgan remains the riskiest bank with the highest GSIB score of any bank and a 4.0% surcharge."
$UNKNOWN,bearish,"As Liquidation Threat Looms, Jet Airways Bidders Still Not Ready"
$AXNX,bearish,Axonics launches $110M equity offering; shares down 3% after hours
$BLK,bearish,BlackRock admonishes Siemens for environmental actions
$BA,bearish,Boeing deliveries halved in first eleven months of 2019
$BA,bearish,Boeing Forced to Halt 737 MAX Production
$BA,bearish,Boeing to suspend 737 Max production in January
$BA,bearish,"Boeing, suppliers slip as Wall Street counts MAX halt costs"
$UNKNOWN,bearish,"Boeing's halt to 737 MAX production could ding U.S. economy, jobs"
$UAL,bearish,Breaking - United $UAL suspends flights to China as coronavirus outbreak continues
$UNKNOWN,bearish,Bristol-Myers' Opdivo + Yervoy disappoints in melanoma study
$UNKNOWN,bearish,Bumble Bee files for bankruptcy after $25 million fine for tuna price fixing
$UNKNOWN,bearish,"Bumble Bee Foods filed for bankruptcy, blaming its ""recent and significant legal challenges."""
$UNKNOWN,bearish,Burberry says coronavirus hurting luxury demand
$UNKNOWN,bearish,Burberry Says Viral Epidemic Devastates China Sales
$UNKNOWN,bearish,BW Group trims its stake in DHT Holdings
$UNKNOWN,bearish,California department to reject Sezzle's application for lending license in state
$UNKNOWN,bearish,Canadian National Laying Off Workers
$UNKNOWN,bearish,Carmakers close Chinese factories because of coronavirus
$UNKNOWN,bearish,China’s Coronavirus Set To Dampen Economic Growth In The United States
$UNKNOWN,bearish,Coronavirus reports hang over cruise line sector
$UNKNOWN,bearish,CORRECT: Tapestry estimates 2020 negative impact of $200 mln-$250 mln from coronavirus outbreak in China
$UNKNOWN,bearish,"CORRECTED-Nissan recalls nearly 400,000 vehicles over braking system defect (Nov. 16)"
$UNKNOWN,bearish,Credit Suisse's Top Investor Wants Chairman to Follow CEO Out
$UNKNOWN,bearish,Delta and American airlines halt flights to China in response to coronavirus
$UNKNOWN,bearish,"Delta has decided to temporarily suspend all flights from the US to China from February 6 through April 30, due to..."
$UNKNOWN,bearish,Disney+ faces backlash over 'The Simpsons' aspect ratio
$UNKNOWN,bearish,DNA testing company Veritas Genetics is suspending American operations and cutting all U.S. staff after a financing…
$UNKNOWN,bearish,Efforts to save South African Airways by placing it into bankruptcy protection hit a snag
$UNKNOWN,bearish,Electrolux to incur $70 million charge for U.S. overhaul
$UNKNOWN,bearish,Expedia's Problems Run Deeper Than SEO Headwinds
$UNKNOWN,bearish,Facebook under fire as political ads vanish from archive: FT
$UNKNOWN,bearish,Factbox: Automakers close factories in China due to virus outbreak
$UNKNOWN,bearish,Finnair cancels 276 flights as unions join solidarity strike #FinnairOyj #Stock #MarketScreener…
$F,bearish,"Ford Recalls More Than 500,000 Pickups for Fire Risk"
$F,bearish,Ford risks Mustang fan backlash with SUV: They'll need to pry gas-powered Mustangs from 'my cold dead fingers'
$UNKNOWN,bearish,Frozen Wells Fargo Bonuses Show a Peril for Bankers After Crisis
$UNKNOWN,bearish,"FTC's Look Into Facebook A 'Negative Development,' Says RBC's Mahaney"
$UNKNOWN,bearish,Gilead's Second CAR-T Treatment Suffers the Same Issues as Yescarta
$UNKNOWN,bearish,Goldman partner embroiled in 1MDB scandal exits bank - FT
$GPOR,bearish,"Gulfport Energy to stop share buybacks, cut jobs; Houston to leave board"
$UNKNOWN,bearish,Harvest Health becomes latest cannabis company to scale back a previously-agreed deal
$HEXO,bearish,"Hexo's Q1 Report Could Be Ugly, Says Cantor Fitzgerald"
$UNKNOWN,bearish,Honda may keep Wuhan plants closed longer due to outbreak: Nikkei
$UNKNOWN,bearish,"Hong Kong Airlines to cut 400 jobs, ask employees to take unpaid leave: SCMP"
$UNKNOWN,bearish,"Hong Kong Airlines to cut 400 jobs, operations as coronavirus hits travel"
$UNKNOWN,bearish,"Hyundai Motor, Kia Motors to keep Chinese factories idled until February 16"
$UNKNOWN,bearish,IFA Irish Farmers Association : HAND IN LETTERS OF PROTEST TO MEAT INDUSTRY IRELAND AND MI... #IFA #economy…
$HP,bearish,"In a sharply worded letter, HP told Xerox it has “significant concerns about both the near-term health and long-ter…"
$UNKNOWN,bearish,"ING's Fourth-Quarter Results Were Quite Challenging, Says CFO"
$JCP,bearish,J.C. Penney Again at Risk Of NYSE Delisting
$UNKNOWN,bearish,Jaguar Land Rover to cut output at two UK factories
$LJPC,bearish,La Jolla Pharma to reassess development of LJPC-401
$LJPC,bearish,La Jolla Pharmaceutical to reassess continued development of LJPC-401 based on clinical results
$AMZN,bearish,Lifeblood of Amazon merchants threatened as coronavirus infects Chinese workers
$UNKNOWN,bearish,Loonie dips as Bank of Canada official points out uncertainties
$UNKNOWN,bearish,L'Oreal CEO says coronavirus will hamper sales in coming weeks
$UNKNOWN,bearish,L'Oreal Expects Short-Term Virus Hit
$LOW,bearish,Lowe's says it will shut 34 stores in Canada
$LK,bearish,Luckin Coffee and Yum China hit again by coronavirus anxiety
$M,bearish,"Macy's says weather, soft tourism and weak performance at lower-tier malls weighed in Q3"
$UNKNOWN,bearish,"Mitsubishi postpones SpaceJet delivery again, books $4.5 billion special loss"
$NKE,bearish,"Nike to record $425 mln charge as it transitions brand business in Brazil, Argentina, Chile, Uruguay to distributor partnerships"
$NKE,bearish,Nike Warns Coronavirus Is Presuring Sales in China
$NTDOY,bearish,Nintendo Switch Shipments to Japan Delayed by Coronavirus
$NSANY,bearish,Nissan orders deep spending cuts - Reuters
$NVS,bearish,Novartis to cut 150 jobs at Shanghai site in shift to commercial development
$BA,bearish,NTSB calls on Boeing to redesign thousands of 737s
$UNKNOWN,bearish,NTSB chair criticizes Uber's safety culture
$UNKNOWN,bearish,Nutrien : to Shut Down Rocanville Mine for Two Weeks Due to CN Strike #Nutrien #Stock #MarketScreener…
$UNKNOWN,bearish,Oracle’s Need for ‘Steep’ Sales Climb Leaves Street Cautious
$UNKNOWN,bearish,"Participation Of BSNL, MTNL In Spectrum Auction May Lead To Conflict Of Interest: Department Of Telecom"
$UNKNOWN,bearish,Peter Thiel Divides Facebook Internally Over Ad Policy (Radio)
$UNKNOWN,bearish,PG&E loses half of financial backing for bankruptcy plan
$YUM,bearish,Pizza Hut's Struggling Turnaround Weighs on Yum Brands Results
$UNKNOWN,bearish,Protest forces AngloGold to suspend Guinea gold production
$QCOM,bearish,Qualcomm Projects Uneven Sales Growth on Pickup of 5G
$UNKNOWN,bearish,Royal Mail Labor Trouble Throws Long-Term Targets Into Jeopardy
$UNKNOWN,bearish,Royal Mail Labor Troubles Put Long-Term Targets in Jeopardy
$UNKNOWN,bearish,Russia's Rusal faces tough market for aluminium even after sanctions dropped
$UNKNOWN,bearish,"S. African Airways Cuts Foreign, Local Routes to Stay Afloat"
$UNKNOWN,bearish,Saputo Canadian Closures Show How Much Dairy Industry Is Hurting
$BMY,bearish,Sell-siders on board with Bristol-Myers Squibb's Q4 & outlook
$SFTBY,bearish,SoftBank Group Corp.’s massive investment in WeWork triggered a multi-billion-dollar writedown and a rare apology f…
$GOOGL,bearish,"Some gamers accessing Google's new cloud gaming platform, Stadia, through a Chromecast Ultra dongle are reporting trouble…"
$UNKNOWN,bearish,Sparkle fades as coronavirus risks wiping out luxury goods growth
$UNKNOWN,bearish,"Steel Giant to Axe 3,000 Jobs as Crisis Rips Through Europe"
$CS,bearish,Swiss investor adviser Ethos calls for Credit Suisse overhaul after spying
$UNKNOWN,bearish,Tesla Cybertruck debut drew ridicule online after the newly-unveiled model’s armored glass windows cracked like spi…
$UNKNOWN,bearish,Tesla Zealotry on Street Fades as Focus Shifts to Fundamentals
$UNKNOWN,bearish,Tesla's Return to Profitability Is Not Sustainable
$UNKNOWN,bearish,"Teva, Bausch Could Be Next to File for Bankruptcy"
$TSLA,bearish,"The reveal of the Tesla $TSLA #Cybertruck didn't go quite as expected... but moving on, there's a few specs you sho…"
$UNKNOWN,bearish,"The Supreme Cannabis Company, Inc. Consensus Forecasts Have Become A Little Darker Since Its Latest Report"
$UNKNOWN,bearish,Thiel driving FB division on political ads - WSJ
$UNKNOWN,bearish,"Three of the largest US airlines -- Delta, American and United -- have canceled more flights between the United Sta..."
$UNKNOWN,bearish,TikTok looks to diversify users as U.S. pressure mounts
$UNKNOWN,bearish,"Toyota keeps China plant output stopped through February 16 as virus hits supply, logistics"
$UNKNOWN,bearish,"Toyota, Honda Extend China Shutdowns as Virus Gathers Pace"
$UNKNOWN,bearish,Trading on the News Adds a Risk Premium to Shares of American Micro Devices
$UNKNOWN,bearish,Trans Mountain expansion costs soars to C$12.6B - report
$UNKNOWN,bearish,TSB to axe at least 15% of branches in cost-cutting drive
$UNKNOWN,bearish,"TSB to close 82 branches, slash costs in strategy overhaul"
$UNKNOWN,bearish,"TSB to cut 82 branches in strategy overhaul, up to 400 may go"
$UNKNOWN,bearish,"Tullow to Cut 40% Jobs in Kenya, Focus on Investment Decision"
$UBER,bearish,Uber co-founder Travis Kalanick has sold $1.5 billion worth of the company's stock this month
$UBER,bearish,Uber co-founder Travis Kalanick sold $1.5 billion of the company's stock this month
$UBER,bearish,Uber Loses License In London
$UBER,bearish,Uber Loses London License (Again)
$UBER,bearish,Uber may be about to lose the right to operate in London
$UBER,bearish,"UBER SAYS AWARE OF APP NOT LOADING, WORKING TO RESOLVE IT"
$UBER,bearish,Uber's license will not be renewed in London over safety concerns
$UBER,bearish,'Unfit' Uber loses London license over safety failures
$UBER,bearish,'Unfit' Uber stripped of London license #economy #MarketScreener
$UNKNOWN,bearish,Unilever : Recalls Some Lipton and Knorr Products Due to a Poultry Supplier's Recall #Unilever #Stock…
